place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
11,11,EVERSPRING(P325),H W Lai,A Lee,111,970,4,5,"4                                                            

6                                                            

7                                                            

7                                                            

11",1:51.74,6.4,1(505),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 575,000",Happy Valley,2015/04/01
12,10,VIVA GUY(K318),K C Leung,L Ho,113,1096,8,5-1/2,"10                                                            

11                                                            

12                                                            

11                                                            

12",1:51.83,17,1(505),Class 5 - 1800M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 575,000",Happy Valley,2015/04/01
1,2,SMART DECLARATION(S436),A Suborics,D E Ferraris,133,1142,2,-,"1                                                            

1                                                            

1",0:56.99,4,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
2,7,JOLLY POSH(P371),K C Ng,C S Shum,120,1166,3,1/2,"5                                                            

3                                                            

2",0:57.09,5,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
3,5,TOUCH GO(L254),J Moreira,K W Lui,131,1084,10,2,"8                                                            

7                                                            

3",0:57.34,13,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
4,6,GOLDEN BAUHINIA(K123),Z Purton,Y S Tsui,126,1072,4,2-3/4,"2                                                            

2                                                            

4",0:57.45,9.6,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
5,9,GENUINE CHAMPION(P402),B Prebble,C H Yip,120,1110,8,3-1/4,"9                                                            

9                                                            

5",0:57.49,7.1,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
6,1,DIAMOND MASTER(S397),N Callan,P F Yiu,133,1140,11,4,"7                                                            

5                                                            

6",0:57.63,19,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
7,3,GIDEON(S134),N Rawiller,P O'Sullivan,132,1143,12,4-1/4,"10                                                            

10                                                            

7",0:57.67,6.4,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
8,12,MEDIC SWORDSMAN(P168),H W Lai,A T Millard,112,1153,6,5,"12                                                            

11                                                            

8",0:57.79,50,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
9,4,GLORY SUNSHINE(S313),D Lane,W Y So,131,1125,1,5-1/2,"3                                                            

4                                                            

9",0:57.86,6.5,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
10,8,HIGHLAND DRAGON(N265),T H So,S Woods,119,1088,5,5-1/2,"6                                                            

8                                                            

10",0:57.89,20,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
11,10,CANNY FRANCO(P426),C Y Ho,C W Chang,114,1083,9,6,"11                                                            

12                                                            

11",0:57.95,99,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
12,11,NAMJONG SURPRISE(S287),K C Leung,J Moore,113,1245,7,7-1/4,"4                                                            

6                                                            

12",0:58.16,88,2(506),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
1,10,SPEEDY LONGWAH(S242),Z Purton,C S Shum,123,1062,10,-,"2                                                            

2                                                            

1                                                            

1",1:40.35,3,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
2,7,WIN IT(P032),J Moreira,W Y So,129,974,6,4,"6                                                            

6                                                            

7                                                            

2",1:40.99,6.3,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
3,3,THANKSGIVING(M350),C Y Lui,D Cruz,127,1152,12,4-1/2,"1                                                            

1                                                            

2                                                            

3",1:41.10,39,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
4,5,TWIN TURBO(M250),C Y Ho,Y S Tsui,128,1162,1,5-1/2,"5                                                            

5                                                            

10                                                            

4",1:41.23,30,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
5,8,GOLD TALENT(S113),H W Lai,A Lee,125,1094,9,6,"12                                                            

11                                                            

8                                                            

5",1:41.30,14,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
6,2,GRIFFINDOR(P153),N Rawiller,J Moore,132,1111,5,6-1/4,"9                                                            

9                                                            

5                                                            

6",1:41.34,4.5,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
7,11,DRAGON GLORY(P130),B Prebble,C W Chang,120,1171,3,6-1/2,"8                                                            

7                                                            

3                                                            

7",1:41.41,12,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
8,6,JOLLY SPRING(P395),A Suborics,D E Ferraris,129,1122,2,7-1/4,"7                                                            

8                                                            

11                                                            

8",1:41.52,15,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
9,1,ELECTRONIC FORTUNE(N097),D Whyte,K L Man,133,1086,8,7-1/2,"4                                                            

4                                                            

4                                                            

9",1:41.55,17,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
10,4,SPINNING DANCER(S078),N Callan,S Woods,131,1050,11,7-3/4,"10                                                            

10                                                            

12                                                            

10",1:41.58,19,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
11,12,LIGHTNING AND GOLD(P354),T H So,C H Yip,112,1033,7,8-1/2,"11                                                            

12                                                            

9                                                            

11",1:41.70,10,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
12,9,HAYHAY(P343),K C Leung,K W Lui,121,1127,4,10-1/2,"3                                                            

3                                                            

6                                                            

12",1:42.05,41,3(507),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
1,10,LYRIC ACE(S047),D Whyte,D Cruz,119,1029,3,-,"1                                                            

1                                                            

1",1:09.68,3.7,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
2,3,GOLDEN CHOPSTICKS(P120),H W Lai,A Lee,128,1111,7,N,"8                                                            

8                                                            

2",1:09.74,20,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
3,5,YO-YO DA(S104),B Prebble,W Y So,130,1138,2,1/2,"2                                                            

2                                                            

3",1:09.77,5.4,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
4,1,BALTIC WARRIOR(S237),J Moreira,C S Shum,133,1115,1,1/2,"4                                                            

3                                                            

4",1:09.77,3.5,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
5,7,SECRET AGENT(P388),N Callan,K L Man,128,1038,4,1-1/4,"5                                                            

5                                                            

5",1:09.86,4.5,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
6,11,CITY POWER(M066),C K Tong,Y S Tsui,115,1081,5,2,"6                                                            

7                                                            

6",1:09.99,92,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
7,2,MI SAVVY(N138),Z Purton,R Gibson,132,1123,11,2-1/2,"3                                                            

4                                                            

7",1:10.10,29,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
8,6,KING'S STEED(S051),D Lane,T K Ng,128,1142,6,2-3/4,"7                                                            

6                                                            

8",1:10.12,23,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
9,4,NAUGHTY BABY(N346),K C Ng,A S Cruz,125,1115,12,3,"12                                                            

12                                                            

9",1:10.17,43,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
10,12,OPTIMISM(S150),Y T Cheng,D E Ferraris,115,1024,10,3,"11                                                            

11                                                            

10",1:10.17,68,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
11,8,RED COURAGE(N110),N Rawiller,J Size,123,1184,8,3-1/2,"9                                                            

9                                                            

11",1:10.24,12,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
12,9,GOLDEN CHOICE(S157),C Y Lui,A T Millard,116,1070,9,7-1/4,"10                                                            

10                                                            

12",1:10.85,99,4(508),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 760,000",Happy Valley,2015/04/01
1,3,TWIN DELIGHT(S125),Z Purton,C Fownes,123,1069,12,-,"1                                                            

1                                                            

1                                                            

1",1:39.34,2,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
2,9,SICHUAN EXEC(N344),J Moreira,J Size,119,1053,4,3/4,"6                                                            

5                                                            

3                                                            

2",1:39.47,7.1,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
3,7,JAZZY FEELING(P149),D Whyte,R Gibson,119,1034,5,1,"9                                                            

9                                                            

7                                                            

3",1:39.51,6.2,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
4,6,AMAZINGLY(N384),D Lane,D E Ferraris,120,1168,1,1-1/2,"11                                                            

11                                                            

9                                                            

4",1:39.57,14,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
5,11,MR GENUINE(S253),T H So,D J Hall,116,1058,3,2-3/4,"4                                                            

4                                                            

4                                                            

5",1:39.77,18,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
6,2,FAT CHOY HONG KONG(N253),C Y Ho,C H Yip,121,1036,2,4,"7                                                            

7                                                            

5                                                            

6",1:39.96,9.6,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
7,4,ASHKIYR(P151),N Rawiller,J Moore,122,1072,9,8,"12                                                            

12                                                            

11                                                            

7",1:40.61,32,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
8,1,APPROVE(N299),K C Ng,A S Cruz,124,1138,6,10-1/4,"2                                                            

2                                                            

2                                                            

8",1:40.99,21,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
9,5,CHATER DREAM(P117),N Callan,D E Ferraris,122,1099,10,10-1/4,"3                                                            

6                                                            

8                                                            

9",1:41.00,26,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
10,8,NOBLE DELUXE(M063),C Y Lui,D Cruz,114,1040,7,11,"10                                                            

10                                                            

10                                                            

10",1:41.10,20,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
11,12,PRINCE FALCON(T144),K C Leung,J Moore,116,1048,8,12-1/4,"8                                                            

8                                                            

12                                                            

11",1:41.30,99,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
12,10,TOP ACE(T199),Y T Cheng,S Woods,119,1182,11,20-3/4,"5                                                            

3                                                            

6                                                            

12",1:42.66,99,5(509),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
1,7,HARBOUR PUNK(S262),D Whyte,D Cruz,121,1053,8,-,"6                                                            

6                                                            

1",1:08.94,3.5,6(510),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
2,9,YOU READ MY MIND(P041),C Y Lui,D Cruz,116,1225,5,1-1/4,"1                                                            

1                                                            

2",1:09.13,8.9,6(510),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
3,5,VICTORIUS(N423),N Rawiller,J Size,125,1147,11,2-3/4,"10                                                            

9                                                            

3",1:09.36,11,6(510),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
4,3,DISCIPLES TWELVE(P018),Z Purton,C Fownes,132,1134,7,3,"8                                                            

8                                                            

4",1:09.39,4.5,6(510),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
5,11,SILLY BUDDIES(S054),T H So,J Size,116,1082,2,4-1/4,"7                                                            

7                                                            

5",1:09.60,16,6(510),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
6,6,REGENCY KING(N040),B Prebble,W Y So,124,1181,6,5-3/4,"9                                                            

10                                                            

6",1:09.84,50,6(510),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
7,4,ALL GREAT FRIENDS(S279),N Callan,K L Man,126,1039,1,8-1/4,"5                                                            

3                                                            

7",1:10.25,5.9,6(510),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
8,1,BULLISH FRIEND(N333),K C Ng,A S Cruz,128,1133,3,9,"4                                                            

5                                                            

8",1:10.38,13,6(510),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
9,8,IMPERIAL CHAMPION(P416),C Y Ho,C Fownes,119,1183,4,9-3/4,"2                                                            

2                                                            

9",1:10.49,7.2,6(510),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
10,10,SIGHT BELIEVER(P258),K C Leung,J Size,116,1174,10,11,"3                                                            

4                                                            

10",1:10.72,60,6(510),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
11,2,FABULOUS NOVEMBER(N342),D Lane,R Gibson,133,1114,9,75-3/4,"11                                                            

11                                                            

11",1:21.04,40,6(510),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,500,000",Happy Valley,2015/04/01
1,7,TRENDY WIN(P099),T H So,L Ho,123,1058,1,-,"2                                                            

4                                                            

5                                                            

1",1:40.24,7.3,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
2,6,GOODHEART SUCCESS(S162),J Moreira,C S Shum,125,1073,2,1/2,"6                                                            

6                                                            

6                                                            

2",1:40.33,2.1,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
3,3,CHOICE TREASURE(N436),Z Purton,C H Yip,132,1140,9,2-1/4,"1                                                            

1                                                            

1                                                            

3",1:40.61,10,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
4,12,FORGIVE AND FORGET(N303),K C Leung,C W Chang,114,1038,4,3,"7                                                            

7                                                            

7                                                            

4",1:40.73,22,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
5,10,SUGAR CITY(P228),C Y Lui,R Gibson,113,1081,11,3-3/4,"12                                                            

11                                                            

9                                                            

5",1:40.83,33,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
6,8,STARTING OVER(P321),A Suborics,C Fownes,124,1025,8,3-3/4,"3                                                            

3                                                            

4                                                            

6",1:40.85,10,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
7,2,ALBICELESTE(P273),N Rawiller,J Moore,132,1033,6,4,"10                                                            

10                                                            

12                                                            

7",1:40.89,14,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
8,11,AGIAAL(N177),C Y Ho,A Schutz,115,1060,3,4-1/4,"9                                                            

9                                                            

8                                                            

8",1:40.90,26,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
9,9,CLASSIC JEWELLERY(M329),D Lane,D J Hall,119,1056,5,4-1/4,"8                                                            

8                                                            

10                                                            

9",1:40.92,76,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
10,4,FIRST SIGHT LOVE(P067),D Whyte,A Lee,126,1078,10,4-3/4,"11                                                            

12                                                            

11                                                            

10",1:41.00,9.3,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
11,5,GOLDLAND DANCER(N316),N Callan,S Woods,125,1187,7,8-1/2,"5                                                            

5                                                            

3                                                            

11",1:41.62,32,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
12,1,BULLISH BOY(P008),K C Ng,A S Cruz,128,1078,12,10-1/2,"4                                                            

2                                                            

2                                                            

12",1:41.93,10,7(511),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
1,8,ALL THE BEST(S169),Z Purton,R Gibson,124,1118,8,-,"11                                                            

10                                                            

1",1:09.74,2.3,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
2,7,HELLA HEDGE(P355),C Y Ho,K W Lui,127,1073,12,NOSE,"2                                                            

2                                                            

2",1:09.74,47,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
3,2,RAINBOW FIGHTER(N193),D Whyte,D Cruz,133,1098,2,1/2,"6                                                            

6                                                            

3",1:09.84,7.7,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
4,11,MODERN TSAR(S167),B Prebble,W Y So,120,1099,3,1-1/2,"8                                                            

8                                                            

4",1:09.98,26,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
5,1,CLEVER BEAVER(S352),K C Ng,A S Cruz,128,1060,5,1-3/4,"3                                                            

4                                                            

5",1:10.03,5.9,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
6,3,EYE ON YOU(S170),J Moreira,J Size,131,1113,9,2,"10                                                            

11                                                            

6",1:10.07,4.4,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
7,6,GENTILIS(S011),C Y Lui,C H Yip,124,1089,7,2-1/4,"1                                                            

1                                                            

7",1:10.08,13,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
8,10,FLYING TOURBILLON(T051),H W Lai,P F Yiu,120,1075,6,2-1/2,"9                                                            

9                                                            

8",1:10.16,20,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
9,4,HAWTHORNE(L136),D Lane,T P Yung,131,1091,1,4,"5                                                            

5                                                            

9",1:10.39,46,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
10,5,ORIENTAL PROSPER(N100),Y T Cheng,Y S Tsui,130,1228,10,5-1/2,"7                                                            

7                                                            

10",1:10.60,58,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
11,12,ARGENTUM(T201),T H So,D J Hall,115,1036,4,5-3/4,"12                                                            

12                                                            

11",1:10.67,99,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
12,9,LONGWAH AMBER(S224),N Callan,T K Ng,124,1053,11,16,"4                                                            

3                                                            

12",1:12.32,41,8(512),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
1,1,RENAISSANCE ART(T197),Z Purton,C Fownes,133,1114,5,-,"7                                                            

7                                                            

6                                                            

7                                                            

1",1:48.32,4.4,9(513),Class 3 - 1800M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
2,3,ENSURING(S437),J Moreira,J Size,130,1101,6,SH,"6                                                            

6                                                            

7                                                            

5                                                            

2",1:48.34,2.2,9(513),Class 3 - 1800M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
3,9,SUPREME FRESH(S076),N Callan,P F Yiu,121,1168,12,2-1/4,"1                                                            

1                                                            

1                                                            

1                                                            

3",1:48.70,7.3,9(513),Class 3 - 1800M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
4,10,MONSIEUR MOGOK(S412),D Whyte,A T Millard,118,1000,11,2-1/2,"11                                                            

11                                                            

11                                                            

10                                                            

4",1:48.71,7.9,9(513),Class 3 - 1800M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
5,2,JOLLY GENE(T146),B Prebble,A S Cruz,132,1072,2,3-1/4,"5                                                            

5                                                            

5                                                            

6                                                            

5",1:48.83,17,9(513),Class 3 - 1800M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
6,8,ADMIRAL LORD(P093),C Y Ho,A Schutz,120,1100,4,3-3/4,"10                                                            

9                                                            

10                                                            

8                                                            

6",1:48.91,59,9(513),Class 3 - 1800M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,060,000",Happy Valley,2015/04/01
